,symbol,Rank
685,RHBDD3,-4.01360007653528
686,GSDMB,-4.020928726945334
687,LAG3,-4.046636858785065
688,MRI1,-4.062527261395571
689,NINL,-4.064857846798306
690,LMBR1L,-4.081568975856374
691,CYP27C1,-4.112345469569727
692,TREX1,-4.123986918814646
693,RRP7BP,-4.131761936391565
694,LINC00342,-4.179446353777125
695,LINC01606,-4.19037126918039
696,FAM219B,-4.20389332791733
697,ZNF276,-4.209502659484684
698,PABPC1L,-4.251397422687309
699,DFFA,-4.2690684680980215
700,AP5Z1,-4.273656851926982
701,KAT6B,-4.275035913004697
702,ARFGAP1,-4.277734236645673
703,OGA,-4.291047964206168
704,CROCC,-4.291591611499742
705,PBX4,-4.300412230566886
706,EIF5B,-4.310731883399138
707,PRPF38B,-4.328665519538068
708,YPEL1,-4.428272771878346
709,TSTD3,-4.449907274409489
710,ADM2,-4.466502832831969
711,MAP2K7,-4.472204664499482
712,BRICD5,-4.493418262254406
713,HOXB5,-4.496682729355459
714,ZNF793,-4.516449189234317
715,STAG3L5P-PVRIG2P-PILRB,-4.592190687038783
716,BRD8,-4.641612578765973
717,HDAC6,-4.656785972287131
718,SNHG19,-4.7015961570536
719,AGAP5,-4.8092602569923955
720,KNOP1,-4.827238426562709
721,H1-10-AS1,-4.865057761461818
722,WASH8P,-4.918915475099205
723,KIF18B,-4.924455606031058
724,MPHOSPH8,-4.958500673385676
725,ASAP1-IT2,-5.120294301964661
726,PMS2P9,-5.166449077782535
727,PGGHG,-5.170968954873823
728,C21orf58,-5.331672819081767
729,POLR1G,-5.363370088236683
730,SESN2,-5.397683643062817
731,NBPF15,-5.5367318740790115
732,ZCWPW1,-5.543378896963657
733,LINC00685,-5.5464913250255075
734,ZNF785,-5.550288223659585
735,GABPB1-AS1,-5.574150336554643
736,HSF4,-5.622388723312219
737,TMEM240,-5.648046423882051
738,MIR23AHG,-5.723847544854746
739,PILRB,-5.733180431226745
740,CHTF18,-5.738897358854796
741,ZNF221,-5.758981473853411
742,ANKRD62,-5.818002611448469
743,LRRC37A4P,-5.8294032991560165
744,ANKRD18A,-5.859479596745529
745,ZBTB46-AS1,-5.939282329121309
746,CSPP1,-5.966327344632851
747,VHL,-5.968331514986794
748,TNPO2,-6.0072450754602675
749,ULK1,-6.094247633049907
750,REC8,-6.236459905011693
751,CACNA1A,-6.273802130872002
752,PKD1,-6.274058179249996
753,SUGP2,-6.354695868874021
754,MUC1,-6.422220957345675
755,ZNF208,-6.503837454038754
756,CDK10,-6.507344156093118
757,UPF3B,-6.520441483762965
758,TMEM91,-6.6499401850986475
759,NPFF,-6.67721812293341
760,RSKR,-6.736513755420459
762,SAP25,-6.817113658885829
763,GARIN1A,-6.942511402942167
764,ANKRD12,-6.977684642405495
765,CPNE7,-7.032469592124932
766,FCGBP,-7.033023921858577
767,FER1L4,-7.052051768102528
768,SLC26A6,-7.590278804629605
769,CCDC142,-7.640319176286649
770,MAMDC4,-7.734992433858691
771,GATD1,-7.750643869810816
772,GIGYF1,-7.753843672850262
773,KIFC2,-7.762903395445863
774,ASNS,-8.080148879778909
775,CEP295NL,-8.081263081215615
776,ZGLP1,-8.221626756687543
777,STAG3L3,-8.551218098676774
778,HSP90AA1,-9.247308508038266
779,ATP5MGL,-9.44545974384928
780,PRR11,-9.445960751880225
781,ANKRD20A5P,-9.478615997945369
782,CHAC1,-9.563297095806314
